u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,lanes,geometry,junction,bridge,ref,access,width,tunnel,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
6147021036,302473971,0,27553226,secondary,40,Rafi Ahmad Kidwai Road,False,False,133.10750745964472,,"LINESTRING (9835690.215000754 2577838.87966851, 9835640.510848116 2577721.839573292, 9835634.566387307 2577705.7722383174)",,,,,,,16,1,6.39,204,300.0,65.0,3,53,28,31.0,534.8412250644063
6147021036,6147021014,0,27553226,secondary,40,Rafi Ahmad Kidwai Road,False,True,74.84613831317984,,"LINESTRING (9835690.215000754 2577838.87966851, 9835698.641886208 2577860.4556359155, 9835720.805596825 2577914.022013439)",,,,,,,14,0,6.39,204,300.0,65.0,3,53,32,27.0,368.00917112261055
6147021036,1270610302,0,656173031,residential,,,False,False,64.26355561756445,,"LINESTRING (9835690.215000754 2577838.87966851, 9835700.267150773 2577832.9372421796, 9835740.631598135 2577809.071129422, 9835748.012080375 2577800.7903195145)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,20,5.0,244.83253348215467
302477826,1270610198,0,656173036,secondary,40,Park Street,False,True,8.341017749102596,6,"LINESTRING (9836006.896688163 2577534.926682231, 9836014.288302353 2577529.7196207363)",,,,,,,7,0,6.39,204,300.0,65.0,3,53,34,32.0,79.63135241633859
302477826,2175637415,0,27553160,secondary,40,Loudon Street,True,False,165.27142823140508,2,"LINESTRING (9836006.896688163 2577534.926682231, 9835991.3230914 2577503.937458329, 9835941.63007071 2577402.665414754, 9835926.40156437 2577374.9067130466)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,46,32.0,1012.8982838373561
302477826,302473971,0,656173036,secondary,40,Park Street,False,False,379.7591580373053,6,"LINESTRING (9836006.896688163 2577534.926682231, 9836001.286185827 2577538.880192973, 9835985.033540173 2577546.3291883264, 9835963.604538195 2577556.1406533164, 9835945.871343309 2577559.8892612467, 9835866.489414424 2577593.7955186293, 9835795.178148624 2577619.722461683, 9835784.71411649 2577623.53135119, 9835772.123882081 2577628.8589765835, 9835744.271745484 2577638.236565698, 9835726.004217045 2577649.482447534, 9835665.791504474 2577686.5469029127, 9835634.566387307 2577705.7722383174)",,,,,,,22,1,6.39,204,300.0,65.0,3,53,53,26.0,2532.8682451172617
1881428472,1983469956,0,177706429,residential,40,Short Street,False,False,100.55027037562229,2,"LINESTRING (9835566.182824112 2577433.1482108966, 9835674.107070437 2577417.912832493)",,,,,,,9,0,6.39,204,300.0,65.0,3,53,11,30.0,188.32635689582142
1881428472,6464075568,0,204893582,residential,40,Wood Street,False,False,90.89734857398354,,"LINESTRING (9835566.182824112 2577433.1482108966, 9835547.158323135 2577359.635228214, 9835543.685155025 2577346.1958510294, 9835542.7945991 2577342.7727288897, 9835541.503293004 2577337.758579422)",,,,,,,11,0,6.39,204,300.0,65.0,3,53,45,31.0,556.4456822995111
1881428472,302473971,0,1113596316,residential,40,Wood Street,False,True,259.29378572181434,,"LINESTRING (9835566.182824112 2577433.1482108966, 9835632.08396266 2577696.5754136546, 9835634.566387307 2577705.7722383174)",,,,,,,11,1,6.39,204,300.0,65.0,3,53,43,33.0,1400.5559343245618
7054075564,6147021061,0,1178288173,secondary,40,Park Street,False,False,31.47112452197242,6,"LINESTRING (9835566.271879707 2577784.8796046255, 9835557.778202558 2577795.2938890136, 9835554.794840204 2577798.946122236, 9835544.319676122 2577810.9876493337)",,,,,,,6,2,6.39,204,300.0,65.0,3,53,11,29.0,76.1418843690036
7054075564,302473971,0,1178288173,secondary,40,Park Street,False,True,96.41068472198658,6,"LINESTRING (9835566.271879707 2577784.8796046255, 9835573.563306352 2577776.393896241, 9835606.280104697 2577738.5819215993, 9835620.662582908 2577721.9721620176, 9835634.566387307 2577705.7722383174)",,,,,,,7,2,6.39,204,300.0,65.0,3,53,46,35.0,571.786979665366
7054075564,5273234125,0,1448538057,secondary_link,40,Camac Street,False,True,31.420908747387728,,"LINESTRING (9835566.271879707 2577784.8796046255, 9835559.514786614 2577782.529159398, 9835552.746561574 2577780.1787145026, 9835546.546065938 2577778.021126917, 9835533.900171783 2577774.3206840563)",,,,,,,6,2,6.39,204,300.0,65.0,3,53,56,27.0,245.7485067824455
302473977,1274943314,0,656173036,secondary,40,Park Street,False,True,26.236794304495458,6,"LINESTRING (9836151.211276028 2577394.433020314, 9836171.326708015 2577374.3281561444)",,,,,,,7,1,6.39,204,300.0,65.0,3,53,56,29.0,218.91125772620944
302473977,1270610198,0,656173036,secondary,40,Park Street,False,False,179.1302892849898,6,"LINESTRING (9836151.211276028 2577394.433020314, 9836133.76751182 2577417.117314699, 9836075.814584913 2577486.327505012, 9836066.096393365 2577493.185862437, 9836014.288302353 2577529.7196207363)",,,,,,,21,1,6.39,204,300.0,65.0,3,53,25,33.0,649.9908678549695
1274943314,10945590976,0,112075899,residential,40,,False,True,32.21311911189761,,"LINESTRING (9836171.326708015 2577374.3281561444, 9836185.731450122 2577406.1367623853)",,,,,,,9,1,6.39,204,300.0,65.0,3,53,68,30.0,315.45905195308455
1274943314,302473977,0,656173036,secondary,40,Park Street,False,False,26.236794304495458,6,"LINESTRING (9836171.326708015 2577374.3281561444, 9836151.211276028 2577394.433020314)",,,,,,,7,1,6.39,204,300.0,65.0,3,53,55,27.0,215.76284240967
1274943314,10281892330,0,656173036,secondary,40,Park Street,False,True,176.80251457996923,6,"LINESTRING (9836171.326708015 2577374.3281561444, 9836262.341523686 2577333.768956765, 9836271.046707867 2577329.887814194, 9836330.591503492 2577302.8042140654, 9836346.120572457 2577295.7410305385)",,,,,,,18,1,6.39,204,300.0,65.0,3,53,74,28.0,1667.6063294701264
1270610198,1270610252,0,111547637,residential,40,,False,False,70.3918929290586,,"LINESTRING (9836014.288302353 2577529.7196207363, 9836055.098027676 2577594.193281746)",,,,,,,13,0,6.39,204,300.0,65.0,3,53,18,26.0,227.64648872676656
1270610198,302477826,0,656173036,secondary,40,Park Street,False,False,8.341017749102596,6,"LINESTRING (9836014.288302353 2577529.7196207363, 9836006.896688163 2577534.926682231)",,,,,,,7,0,6.39,204,300.0,65.0,3,53,30,32.0,75.62766389676935
1270610198,302473977,0,656173036,secondary,40,Park Street,False,True,179.1302892849898,6,"LINESTRING (9836014.288302353 2577529.7196207363, 9836066.096393365 2577493.185862437, 9836075.814584913 2577486.327505012, 9836133.76751182 2577417.117314699, 9836151.211276028 2577394.433020314)",,,,,,,21,1,6.39,204,300.0,65.0,3,53,42,31.0,1015.4166579963486
302473980,1279406874,0,113279097,primary,40,Mother Teresa Sarani,True,False,89.96044913868985,,"LINESTRING (9836356.473285101 2577290.5099375043, 9836360.035508806 2577287.1350396452, 9836365.10054564 2577282.735620251, 9836371.36783297 2577277.287573736, 9836387.230860408 2577263.5107738073, 9836429.944149025 2577226.39904844)",,,,,,,12,0,6.39,204,300.0,65.0,3,53,31,33.0,405.25287079592624
302473980,10281892330,0,1127572637,primary,40,Park Street,False,True,10.704634367282143,6,"LINESTRING (9836356.473285101 2577290.5099375043, 9836349.449025232 2577294.2223259388, 9836346.120572457 2577295.7410305385)",,,,,,,7,0,6.39,204,300.0,65.0,3,53,46,26.0,104.68958170739742
302473980,1279406868,0,1388968686,primary,40,Acharya Jagadish Chandra Bose Road,True,False,157.8696613520242,,"LINESTRING (9836356.473285101 2577290.5099375043, 9836354.091047999 2577275.5278068804, 9836334.73258855 2577217.443551926, 9836324.457799548 2577186.635716487, 9836323.2444171 2577183.3090522243, 9836303.151249012 2577128.14196685)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,30,26.0,658.9307808672871
1279406874,1277497480,0,113279097,primary,40,Mother Teresa Sarani,True,False,86.99910699721684,,"LINESTRING (9836429.944149025 2577226.39904844, 9836478.056432946 2577186.31028191, 9836503.114450322 2577166.9288563686)",,,,,,,14,0,6.39,204,300.0,65.0,3,53,79,30.0,905.3515343336156
10281892330,1274943314,0,656173036,secondary,40,Park Street,False,False,176.80251457996926,6,"LINESTRING (9836346.120572457 2577295.7410305385, 9836330.591503492 2577302.8042140654, 9836271.046707867 2577329.887814194, 9836262.341523686 2577333.768956765, 9836171.326708015 2577374.3281561444)",,,,,,,18,1,6.39,204,300.0,65.0,3,53,71,32.0,1603.9574242213378
10281892330,302473980,0,1127572637,primary,40,Park Street,False,False,10.704634367282143,6,"LINESTRING (9836346.120572457 2577295.7410305385, 9836349.449025232 2577294.2223259388, 9836356.473285101 2577290.5099375043)",,,,,,,7,0,6.39,204,300.0,65.0,3,53,38,35.0,94.41313271480655
10281892330,10281892333,0,1252224156,primary,40,Acharya Jagadish Chandra Bose Road,True,False,124.09579707178072,,"LINESTRING (9836346.120572457 2577295.7410305385, 9836351.452776067 2577317.8586886222, 9836372.102541609 2577373.472374096, 9836391.627980294 2577422.1435413933)",,,,,,,14,0,6.39,204,300.0,65.0,3,53,77,34.0,1227.2451649432537
1279406868,6464042633,0,112595093,residential,,Acre Rd,False,True,10.35311178318356,,"LINESTRING (9836303.151249012 2577128.14196685, 9836292.330994507 2577131.1190803978)",,,,,,,7,0,6.39,204,300.0,65.0,3,53,19,5.0,69.20509486565851
1279406868,1279406903,0,112595093,residential,,Acre Rd,False,False,102.89107539443694,,"LINESTRING (9836303.151249012 2577128.14196685, 9836348.647524899 2577113.1961417007, 9836409.160800094 2577093.489368583)",,,,,,,16,0,6.39,204,300.0,65.0,3,53,24,5.0,386.9262971359784
1279406868,4327668515,0,1388968686,primary,40,Acharya Jagadish Chandra Bose Road,True,False,148.70172203670688,,"LINESTRING (9836303.151249012 2577128.14196685, 9836291.974772135 2577097.478933611, 9836277.492106384 2577057.0047805225, 9836270.04483245 2577036.189195764, 9836266.760907471 2577027.0289003593, 9836250.118643597 2576975.9482929436)",,,,,,,14,0,6.39,204,300.0,65.0,3,53,73,33.0,1383.227085041552
302473983,1277497550,0,113279097,primary,40,Mother Teresa Sarani,True,False,162.57711513236876,,"LINESTRING (9836608.95702217 2577085.028119032, 9836748.70751091 2576977.671869165)",,,,,,,38,0,6.39,204,300.0,65.0,3,53,37,34.0,922.4423911877172
302473983,1277497560,0,112595079,residential,,,False,False,59.35895962537839,,"LINESTRING (9836608.95702217 2577085.028119032, 9836610.148140723 2577087.2699881527, 9836611.60642605 2577090.006033133, 9836623.82930614 2577112.9550801152, 9836635.918602841 2577143.34092055)",,,,,,,25,0,6.39,204,300.0,65.0,3,53,74,5.0,662.7075614733601
302473983,1279406917,0,112595079,residential,,,False,True,112.93848881156657,,"LINESTRING (9836608.95702217 2577085.028119032, 9836582.028837347 2577019.79709176, 9836561.724162227 2576980.3837901535, 9836559.687015545 2576973.152001832)",,,,,,,29,0,6.39,204,300.0,65.0,3,53,78,5.0,1212.704255276263
1277497550,1279406889,0,1434300046,tertiary,40,Jannagar Crematorium Street,False,True,48.98640637491447,1,"LINESTRING (9836748.70751091 2576977.671869165, 9836730.161683746 2576927.917237212)",,,,,,,21,0,6.39,204,300.0,65.0,3,53,10,29.0,174.38368764989735
1277497550,1319827054,0,1434300047,primary,40,Mother Teresa Sarani,True,False,83.13892106319838,,"LINESTRING (9836748.70751091 2576977.671869165, 9836757.524014583 2576970.7052474953, 9836789.673083523 2576945.5265993862, 9836819.629158495 2576922.0715598445)",,,,,,,23,0,6.39,204,300.0,65.0,3,53,75,35.0,873.8502895687853
1277497550,1277497624,0,1434300048,tertiary,40,Jannagar Crematorium Street,False,False,79.22846107310423,1,"LINESTRING (9836748.70751091 2576977.671869165, 9836750.833713187 2576980.697167718, 9836798.010913383 2577047.989110041)",,,,,,,22,0,6.39,204,300.0,65.0,3,53,24,29.0,348.7779678905402
1277497560,1277497480,0,112390559,residential,,Monaranjan Roychoudhury Rd,False,False,152.16227968432133,,"LINESTRING (9836635.918602841 2577143.34092055, 9836590.95666051 2577168.531921182, 9836534.261643847 2577202.5217528315, 9836506.387243353 2577170.6653234665, 9836504.583867602 2577168.6042398987, 9836503.114450322 2577166.9288563686)",,,,,,,27,0,6.39,204,300.0,65.0,3,53,65,5.0,1332.465781537706
1277497560,1277497624,0,112390559,residential,,Monaranjan Roychoudhury Rd,False,True,178.66858973174124,,"LINESTRING (9836635.918602841 2577143.34092055, 9836658.19363295 2577131.42040771, 9836739.67950021 2577098.6239751102, 9836779.097731898 2577079.5078189382, 9836798.010913383 2577047.989110041)",,,,,,,44,0,6.39,204,300.0,65.0,3,53,42,5.0,1131.0896922479758
1277497560,302473983,0,112595079,residential,,,False,True,59.35895962537839,,"LINESTRING (9836635.918602841 2577143.34092055, 9836623.82930614 2577112.9550801152, 9836611.60642605 2577090.006033133, 9836610.148140723 2577087.2699881527, 9836608.95702217 2577085.028119032)",,,,,,,25,0,6.39,204,300.0,65.0,3,53,49,5.0,484.63068259722496
1279406917,1277497514,0,112595079,residential,,,False,True,27.61804260932766,,"LINESTRING (9836559.687015545 2576973.152001832, 9836549.156191716 2576945.12885178)",,,,,,,17,0,6.39,204,300.0,65.0,3,53,20,5.0,161.88330226238637
1279406917,302473983,0,112595079,residential,,,False,False,112.93848881156659,,"LINESTRING (9836559.687015545 2576973.152001832, 9836561.724162227 2576980.3837901535, 9836582.028837347 2577019.79709176, 9836608.95702217 2577085.028119032)",,,,,,,29,0,6.39,204,300.0,65.0,3,53,36,5.0,643.4942716659676
1279406917,1279406913,0,112595085,residential,,,False,True,138.46258417187653,,"LINESTRING (9836559.687015545 2576973.152001832, 9836503.069922525 2576987.615581619, 9836461.269453736 2577013.891117071, 9836419.914262906 2577022.677761809)",,,,,,,29,0,6.39,204,300.0,65.0,3,53,44,5.0,886.6824444275081
302474012,3784323232,0,682276700,primary,40,JBS Haldane Avenue,True,False,4.641817135896506,,"LINESTRING (9836972.337235965 2576789.887482037, 9836968.429921841 2576793.0573806115)",,,,,,,1,1,6.39,204,300.0,65.0,3,53,20,33.0,23.740361126151615
3784323232,1319358394,0,117122261,residential,,Kimber Street,False,True,145.1217714507667,,"LINESTRING (9836968.429921841 2576793.0573806115, 9836967.928984132 2576773.953628388, 9836948.359017648 2576637.154529434)",,,,,,,13,1,6.39,204,300.0,65.0,3,53,36,5.0,699.526052667312
3784323232,10183093509,0,682276700,primary,40,JBS Haldane Avenue,True,False,78.35183148674895,,"LINESTRING (9836968.429921841 2576793.0573806115, 9836929.86885023 2576825.0577213406, 9836916.098629218 2576835.857096924, 9836902.473123545 2576846.548003542)",,,,,,,2,1,6.39,204,300.0,65.0,3,53,75,33.0,722.7664833807406
302474014,10183093508,0,27553031,primary,40,Gariahat Road,True,False,27.045563707263923,,"LINESTRING (9836871.504041204 2576883.4178232583, 9836875.544938723 2576876.9092515633, 9836877.481897863 2576871.3769676243, 9836877.415106166 2576861.662329692, 9836876.958696254 2576859.516914139, 9836876.134932023 2576855.7202524617)",,,,,,,2,1,6.39,204,300.0,65.0,3,53,40,30.0,147.41870579486684
302474014,13026392367,0,210595113,secondary,40,Suhrawardy Avenue,True,False,43.626037599400455,3,"LINESTRING (9836871.504041204 2576883.4178232583, 9836873.463264244 2576884.3217917504, 9836889.381951427 2576891.5776472953, 9836907.059486564 2576899.8459516573, 9836914.428836856 2576903.256929727)",,,,,,,1,1,6.39,204,300.0,65.0,3,53,19,27.0,112.06736572663303
302474014,10308255554,0,492627989,trunk,40,Maa Flyover,True,False,45.06032648980167,,"LINESTRING (9836871.504041204 2576883.4178232583, 9836896.59545443 2576865.000982535, 9836903.586318452 2576860.577568985, 9836911.567925943 2576855.5274061775)",,,,,,,1,1,6.39,204,300.0,65.0,3,53,50,35.0,282.96195893881
10183093508,6112392354,0,27553031,primary,40,Gariahat Road,True,False,17.086702852259638,,"LINESTRING (9836876.134932023 2576855.7202524617, 9836872.06063866 2576837.6529759094)",,,,,,,3,0,6.39,204,300.0,65.0,3,53,28,33.0,83.01132158359238
10183093508,10183093507,0,1126744164,primary,40,JBS Haldane Avenue,True,False,9.023248105556991,,"LINESTRING (9836876.134932023 2576855.7202524617, 9836872.550444419 2576856.3349500075, 9836870.11254757 2576856.7568012783, 9836866.49466412 2576857.3714988627)",,,,,,,2,0,6.39,204,300.0,65.0,3,53,60,35.0,85.56738636001035
13026392367,1277506390,0,210595113,secondary,40,Suhrawardy Avenue,True,False,120.84827661965109,3,"LINESTRING (9836914.428836856 2576903.256929727, 9837035.14369267 2576954.120360589)",,,,,,,7,1,6.39,204,300.0,65.0,3,53,76,32.0,1144.736282771218
13026392367,2206737307,0,563355787,primary,40,Park Circus,True,False,11.104592298184544,3,"LINESTRING (9836914.428836856 2576903.256929727, 9836918.814824793 2576892.047711136)",roundabout,,,,,,1,1,6.39,204,300.0,65.0,3,53,29,31.0,51.24398119768222
10308255554,10183093509,0,210595109,primary,40,Park Circus,True,False,11.96266497955508,3,"LINESTRING (9836911.567925943 2576855.5274061775, 9836911.24509942 2576854.9247615538, 9836910.154168408 2576852.8396113236, 9836906.658736397 2576849.8866533516, 9836902.473123545 2576846.548003542)",roundabout,,,,,,1,1,6.39,204,300.0,65.0,3,53,39,26.0,68.58527210431777
10308255554,4851975520,0,"[875639099, 875639100, 492627989, 431499958]","['motorway', 'trunk']",40,Maa Flyover,True,False,437.00991658413864,,"LINESTRING (9836911.567925943 2576855.5274061775, 9836923.211944679 2576847.0180661096, 9836929.735266842 2576842.25717661, 9836959.646814017 2576816.596608314, 9836979.973753035 2576798.2401058185, 9836998.575239947 2576779.136347643, 9837010.530953258 2576764.7091075843, 9837017.51068533 2576754.078517652, 9837030.69091304 2576731.575919421, 9837034.331060389 2576724.5491368147, 9837037.281026894 2576717.9803633047, 9837048.156941146 2576693.0069948467, 9837061.081134027 2576661.6095457035, 9837074.517396566 2576631.9356962144, 9837079.07036374 2576623.9929485675, 9837091.682862045 2576607.7458832487, 9837102.469720703 2576594.692799979, 9837117.230685182 2576582.97757607, 9837137.312721321 2576569.599089718, 9837165.743719272 2576557.0522487797, 9837189.911180723 2576546.759266256, 9837231.522406379 2576531.4523836463)",,yes,,,,,32,1,6.39,204,300.0,65.0,3,53,23,28.0,1373.7473697722226
302474033,3385556755,0,51765563,primary,40,JBS Haldane Avenue,True,False,71.41073631108924,,"LINESTRING (9838911.188807113 2576681.484545976, 9838926.584292687 2576686.1971783885, 9838930.246703938 2576687.2216638727, 9838944.673709942 2576691.2713953434, 9838948.302725343 2576692.2838283647, 9838986.140220264 2576700.6364031453)",,,,,,,7,0,6.39,204,300.0,65.0,3,53,35,29.0,345.52509250657477
302474033,6469631363,0,689632364,residential,,,False,True,47.031270160704366,,"LINESTRING (9838911.188807113 2576681.484545976, 9838907.33715273 2576697.2977832854, 9838901.860233784 2576709.603674243, 9838895.225592135 2576716.9197175503, 9838885.396081096 2576722.60863648)",,,,,,,8,0,6.39,204,300.0,65.0,3,53,39,5.0,270.70634435209644
3385556755,10959454111,0,331477486,residential,,,False,False,73.00429259621336,,"LINESTRING (9838986.140220264 2576700.6364031453, 9838985.928713232 2576727.75518134, 9838988.077179404 2576758.9840157907, 9838995.50218944 2576778.3167547234)",,,,,,,15,0,6.39,204,300.0,65.0,3,53,25,5.0,304.6128777886401
6469631363,302474033,0,689632364,residential,,,False,False,47.031270160704366,,"LINESTRING (9838885.396081096 2576722.60863648, 9838895.225592135 2576716.9197175503, 9838901.860233784 2576709.603674243, 9838907.33715273 2576697.2977832854, 9838911.188807113 2576681.484545976)",,,,,,,8,0,6.39,204,300.0,65.0,3,53,77,5.0,485.16893628490834
6469631363,10959432917,0,689632364,residential,,,False,True,45.50075996765082,,"LINESTRING (9838885.396081096 2576722.60863648, 9838845.443515848 2576729.9728967124, 9838836.793991417 2576730.8527512625)",,,,,,,10,0,6.39,204,300.0,65.0,3,53,65,5.0,415.50592774767637
6469631363,12966971679,0,693361104,residential,,,False,False,193.40421933376564,,"LINESTRING (9838885.396081096 2576722.60863648, 9838905.867735453 2576790.6588641442, 9838916.454219026 2576838.0386680663, 9838915.68611454 2576840.7867249395, 9838913.504252521 2576842.5826044567, 9838862.73143277 2576848.5487827696, 9838858.300917037 2576847.81355664, 9838856.519805184 2576844.4749072455, 9838853.825873507 2576819.670089044)",,,,,,,30,0,6.39,204,300.0,65.0,3,53,51,5.0,1344.2338223226454
302475507,1278408581,0,112482665,residential,,,False,False,73.60921531623531,1,"LINESTRING (9837148.132975826 2577000.801556149, 9837143.646800349 2577014.674562572, 9837118.566519072 2577058.8609485812, 9837108.570028799 2577069.226566223)",,,,,,,4,2,6.39,204,300.0,65.0,3,53,41,5.0,386.7573393558777
302475507,2206737350,0,1390901689,secondary,40,Suhrawardy Avenue,True,False,194.54810864519789,3,"LINESTRING (9837148.132975826 2577000.801556149, 9837297.946746536 2577062.5853383625, 9837324.774743818 2577074.0477859313, 9837340.32607668 2577086.0646821368)",,,,,,,7,2,6.39,204,300.0,65.0,3,53,23,26.0,576.5527798607462
1278408581,1278403878,0,112482665,residential,,,False,False,30.13910126859259,1,"LINESTRING (9837108.570028799 2577069.226566223, 9837083.612198964 2577090.3073597006)",,,,,,,8,0,6.39,204,300.0,65.0,3,53,39,5.0,191.6509939370133
1278408581,302475507,0,112482665,residential,,,False,True,73.60921531623531,1,"LINESTRING (9837108.570028799 2577069.226566223, 9837118.566519072 2577058.8609485812, 9837143.646800349 2577014.674562572, 9837148.132975826 2577000.801556149)",,,,,,,4,2,6.39,204,300.0,65.0,3,53,17,5.0,174.76279924512002
1278408581,1277506563,0,112482951,residential,,,False,False,175.97131946147493,,"LINESTRING (9837108.570028799 2577069.226566223, 9837135.286706591 2577088.7163554863, 9837255.634208085 2577190.589144448)",,,,,,,10,0,6.39,204,300.0,65.0,3,53,79,5.0,1728.8081084947821
2206737350,2206737316,0,1126744160,secondary,,Don Bosco Circle,True,False,3.9922408292666436,,"LINESTRING (9837340.32607668 2577086.0646821368, 9837342.942084717 2577089.511857575)",roundabout,,,,,,5,1,6.39,204,300.0,65.0,3,53,27,5.0,45.53486028682393
302475727,302475507,0,1390901689,secondary,40,Suhrawardy Avenue,True,False,85.79897010191733,3,"LINESTRING (9837062.316780375 2576964.955978868, 9837148.132975826 2577000.801556149)",,,,,,,5,2,6.39,204,300.0,65.0,3,53,38,33.0,420.843303664743
302475727,1278403828,0,112482669,residential,,,False,True,100.77082647014588,,"LINESTRING (9837062.316780375 2576964.955978868, 9837037.358950539 2577012.276014153, 9836996.193002844 2577049.845277094)",,,,,,,23,1,6.39,204,300.0,65.0,3,53,63,5.0,884.4274481143028
1278403828,9192175201,0,995459014,residential,,,False,False,28.012462178380925,,"LINESTRING (9836996.193002844 2577049.845277094, 9837025.213994093 2577058.7765773013)",,,,,,,21,0,6.39,204,300.0,65.0,3,53,78,5.0,377.79664598964547
1278403828,302475727,0,112482669,residential,,,False,False,100.77082647014588,,"LINESTRING (9836996.193002844 2577049.845277094, 9837037.358950539 2577012.276014153, 9837062.316780375 2576964.955978868)",,,,,,,23,1,6.39,204,300.0,65.0,3,53,11,5.0,255.61749094059255
1278403828,1278403878,0,"[112482665, 995459013]",residential,,,False,"[False, True]",242.056609481599,1,"LINESTRING (9836996.193002844 2577049.845277094, 9836969.008783191 2577045.13254167, 9836937.015561538 2577040.6247090357, 9836934.176914522 2577040.865769573, 9836932.084108096 2577042.0951783704, 9836930.8373298 2577044.361147763, 9836929.86885023 2577085.1365965633, 9837083.612198964 2577090.3073597006)",,,,,,,44,0,6.39,204,300.0,65.0,3,53,56,5.0,1857.220415716345
302475934,1280418873,0,772384527,secondary,40,Darga Road,False,True,3.7810647298834246,3,"LINESTRING (9837359.985098757 2576567.2849742514, 9837362.144696876 2576570.7682002583)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,41,29.0,119.20283847102644
302475934,1285015309,0,113279118,residential,,,False,True,55.94552011263919,,"LINESTRING (9837359.985098757 2576567.2849742514, 9837392.891140234 2576557.606671906, 9837418.21632439 2576550.3630146817)",,,,,,,29,0,6.39,204,300.0,65.0,3,53,55,5.0,524.8404327434187
1280418873,302475934,0,772384527,secondary,40,Darga Road,False,False,3.7810647298834246,3,"LINESTRING (9837362.144696876 2576570.7682002583, 9837359.985098757 2576567.2849742514)",,,,,,,18,0,6.39,204,300.0,65.0,3,53,16,30.0,107.85964428137618
1280418873,1280418944,0,112696528,residential,,Talbaga Lane,False,False,139.74217073346603,,"LINESTRING (9837362.144696876 2576570.7682002583, 9837337.131207297 2576576.8668606984, 9837277.719995061 2576591.3300959757, 9837215.19183708 2576607.4686708474)",,,,,,,48,0,6.39,204,300.0,65.0,3,53,64,5.0,1323.819871233019
1280418873,1280418899,0,772384527,secondary,40,Darga Road,False,True,113.47994783423519,3,"LINESTRING (9837362.144696876 2576570.7682002583, 9837367.053886421 2576583.6404743213, 9837378.185835501 2576612.8562344275, 9837379.566197187 2576617.4121620385, 9837386.468005616 2576640.0953969113, 9837392.757556845 2576689.1862656237)",,,,,,,33,1,6.39,204,300.0,65.0,3,53,51,26.0,867.0972807455194
1285015309,302475934,0,113279118,residential,,,False,False,55.94552011263919,,"LINESTRING (9837418.21632439 2576550.3630146817, 9837392.891140234 2576557.606671906, 9837359.985098757 2576567.2849742514)",,,,,,,29,0,6.39,204,300.0,65.0,3,53,74,5.0,652.396218600236
302475939,6464239156,0,689107211,residential,,Darga Road,False,False,37.166482004404536,,"LINESTRING (9837405.381187102 2576844.450801476, 9837445.556391329 2576841.4616863453)",,,,,,,12,1,6.39,204,300.0,65.0,3,53,26,5.0,183.55942385374212
302475939,1174714384,0,772384527,secondary,40,Darga Road,False,False,65.751774765593,3,"LINESTRING (9837405.381187102 2576844.450801476, 9837408.06398683 2576773.230458387)",,,,,,,13,1,6.39,204,300.0,65.0,3,53,42,35.0,403.9889448185887
302475939,1174715572,0,772384527,secondary,40,Darga Road,False,True,70.58879710548835,3,"LINESTRING (9837405.381187102 2576844.450801476, 9837397.54429495 2576915.755820008, 9837396.820718259 2576920.480571721)",,,,,,,11,1,6.39,204,300.0,65.0,3,53,15,31.0,189.659834789879
6464239156,302475939,0,689107211,residential,,Darga Road,False,True,37.166482004404536,,"LINESTRING (9837445.556391329 2576841.4616863453, 9837405.381187102 2576844.450801476)",,,,,,,12,1,6.39,204,300.0,65.0,3,53,39,5.0,241.5391357806132
6464239156,10225533286,0,1118052419,residential,,,False,True,40.96298801867972,,"LINESTRING (9837445.556391329 2576841.4616863453, 9837489.839284766 2576838.2194612673)",,,,,,,17,1,6.39,204,300.0,65.0,3,53,46,5.0,318.71569386311205
6464239156,1285015132,0,113279121,residential,,Darga Road,False,False,70.12401747548626,,"LINESTRING (9837445.556391329 2576841.4616863453, 9837440.146264076 2576872.775104569, 9837439.823437553 2576882.815177624, 9837438.721374594 2576916.985219559)",,,,,,,19,1,6.39,204,300.0,65.0,3,53,75,5.0,733.7161572793764
6464239156,1174720276,0,113279121,residential,,Darga Road,False,True,73.68347990405725,,"LINESTRING (9837445.556391329 2576841.4616863453, 9837453.01479721 2576798.2883172226, 9837452.391408063 2576762.238278253)",,,,,,,22,1,6.39,204,300.0,65.0,3,53,44,5.0,506.6487738934223
1174714384,1174720276,0,101741292,residential,40,,False,True,42.1334999449033,,"LINESTRING (9837408.06398683 2576773.230458387, 9837452.391408063 2576762.238278253)",,,,,,,14,1,6.39,204,300.0,65.0,3,53,69,35.0,426.4653795437993
1174714384,302475939,0,772384527,secondary,40,Darga Road,False,True,65.751774765593,3,"LINESTRING (9837408.06398683 2576773.230458387, 9837405.381187102 2576844.450801476)",,,,,,,13,1,6.39,204,300.0,65.0,3,53,19,32.0,222.514046465552
